


Tue Nov 21 18:29:18 2023
FRA analyzer by Arief Noor Rahman
No	Freq	Mag[IN1](dB)	Ph[IN1](deg)	Mag[IN2](dB)	Ph[IN2](deg)	Mag[IN2-IN1](dB)	Ph[IN2-IN1](deg)	elapsed time
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.734
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.797
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.875
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.937
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	1.016
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	1.094
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	1.172
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	1.234
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.312
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.391
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.469
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.531
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.609
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.687
2	112.20185	1.3979247174e+01	-3.2125651564e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.750
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.812
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.891
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.969
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.031
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.109
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.187
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.266
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.359
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.422
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.484
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.562
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.641
3	125.89254	1.3979244869e+01	-3.6072412728e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.703
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.766
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.844
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.922
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.984
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	3.062
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	3.125
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	3.187
4	141.25375	1.3979246449e+01	-4.0438733731e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	3.250
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.312
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.406
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.469
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.531
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.609
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.687
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.766
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.844
5	158.48932	1.3979244895e+01	-4.5418902129e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551895e+01	3.906
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.000
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.062
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.141
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.203
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.266
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.344
6	177.82794	1.3979246038e+01	-5.0935906748e-02	-7.0215808447e+00	-8.4946608371e+01	-2.1000826883e+01	-8.4895672464e+01	4.422
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.484
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.578
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.641
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.719
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.781
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.844
7	199.52623	1.3979243791e+01	-5.7133104079e-02	-8.0144902044e+00	-8.5510742710e+01	-2.1993733995e+01	-8.5453609606e+01	4.922
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	4.984
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.062
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.141
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.203
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.281
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.359
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.437
8	223.87211	1.3979243057e+01	-6.4158626438e-02	-9.0088267071e+00	-8.6017425124e+01	-2.2988069764e+01	-8.5953266498e+01	5.500
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	5.578
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	5.656
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	5.719
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	5.781
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	5.859
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	5.937
9	251.18864	1.3979239017e+01	-7.1969901989e-02	-1.0004337141e+01	-8.6473073982e+01	-2.3983576159e+01	-8.6401104080e+01	6.000
10	281.83829	1.3979240537e+01	-8.0734881489e-02	-1.1000771221e+01	-8.6883270216e+01	-2.4980011758e+01	-8.6802535334e+01	6.062
10	281.83829	1.3979240537e+01	-8.0734881489e-02	-1.1000771221e+01	-8.6883270216e+01	-2.4980011758e+01	-8.6802535334e+01	6.156
10	281.83829	1.3979240537e+01	-8.0734881489e-02	-1.1000771221e+01	-8.6883270216e+01	-2.4980011758e+01	-8.6802535334e+01	6.234
10	281.83829	1.3979240537e+01	-8.0734881489e-02	-1.1000771221e+01	-8.6883270216e+01	-2.4980011758e+01	-8.6802535334e+01	6.297
10	281.83829	1.3979240537e+01	-8.0734881489e-02	-1.1000771221e+01	-8.6883270216e+01	-2.4980011758e+01	-8.6802535334e+01	6.391
10	281.83829	1.3979240537e+01	-8.0734881489e-02	-1.1000771221e+01	-8.6883270216e+01	-2.4980011758e+01	-8.6802535334e+01	6.453
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.531
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.609
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.687
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.766
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.828
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.891
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	6.969
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	7.062
11	316.22777	1.3979237364e+01	-9.0574939304e-02	-1.1997938515e+01	-8.7252997683e+01	-2.5977175880e+01	-8.7162422744e+01	7.141
12	354.81339	1.3979235732e+01	-1.0168483309e-01	-1.2995663135e+01	-8.7586637807e+01	-2.6974898867e+01	-8.7484952974e+01	7.219
12	354.81339	1.3979235732e+01	-1.0168483309e-01	-1.2995663135e+01	-8.7586637807e+01	-2.6974898867e+01	-8.7484952974e+01	7.297
12	354.81339	1.3979235732e+01	-1.0168483309e-01	-1.2995663135e+01	-8.7586637807e+01	-2.6974898867e+01	-8.7484952974e+01	7.359
12	354.81339	1.3979235732e+01	-1.0168483309e-01	-1.2995663135e+01	-8.7586637807e+01	-2.6974898867e+01	-8.7484952974e+01	7.437
12	354.81339	1.3979235732e+01	-1.0168483309e-01	-1.2995663135e+01	-8.7586637807e+01	-2.6974898867e+01	-8.7484952974e+01	7.500
12	354.81339	1.3979235732e+01	-1.0168483309e-01	-1.2995663135e+01	-8.7586637807e+01	-2.6974898867e+01	-8.7484952974e+01	7.562
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	7.625
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	7.719
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	7.781
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	7.859
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	7.937
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	8.031
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	8.094
13	398.10717	1.3979230389e+01	-1.1407824264e-01	-1.3993868961e+01	-8.7888242335e+01	-2.7973099350e+01	-8.7774164093e+01	8.156
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.234
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.312
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.391
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.469
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.547
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.609
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.703
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.781
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.844
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	8.922
14	446.68359	1.3979229000e+01	-1.2798314754e-01	-1.4992453222e+01	-8.8146639130e+01	-2.8971682222e+01	-8.8018655982e+01	9.000
15	501.18723	1.3979223046e+01	-1.4358801066e-01	-1.5991337353e+01	-8.8370343409e+01	-2.9970560399e+01	-8.8226755398e+01	9.078
15	501.18723	1.3979223046e+01	-1.4358801066e-01	-1.5991337353e+01	-8.8370343409e+01	-2.9970560399e+01	-8.8226755398e+01	9.156
15	501.18723	1.3979223046e+01	-1.4358801066e-01	-1.5991337353e+01	-8.8370343409e+01	-2.9970560399e+01	-8.8226755398e+01	9.234
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.312
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.391
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.453
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.547
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.609
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.672
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.750
16	562.34133	1.3979214146e+01	-1.6110130211e-01	-1.6990452145e+01	-8.8583544062e+01	-3.0969666292e+01	-8.8422442760e+01	9.812
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	9.891
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	9.969
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	10.047
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	10.109
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	10.172
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	10.250
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	10.312
17	630.95734	1.3979210063e+01	-1.8081586377e-01	-1.7989726307e+01	-8.8778707729e+01	-3.1968936370e+01	-8.8597891866e+01	10.391
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.453
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.531
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.609
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.672
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.750
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.812
18	707.94578	1.3979193822e+01	-2.0286717102e-01	-1.8989171404e+01	-8.8952094526e+01	-3.2968365226e+01	-8.8749227355e+01	10.891
19	794.32823	1.3979183270e+01	-2.2760682657e-01	-1.9988736918e+01	-8.9116942097e+01	-3.3967920188e+01	-8.8889335271e+01	10.969
19	794.32823	1.3979183270e+01	-2.2760682657e-01	-1.9988736918e+01	-8.9116942097e+01	-3.3967920188e+01	-8.8889335271e+01	11.047
19	794.32823	1.3979183270e+01	-2.2760682657e-01	-1.9988736918e+01	-8.9116942097e+01	-3.3967920188e+01	-8.8889335271e+01	11.109
19	794.32823	1.3979183270e+01	-2.2760682657e-01	-1.9988736918e+01	-8.9116942097e+01	-3.3967920188e+01	-8.8889335271e+01	11.172
19	794.32823	1.3979183270e+01	-2.2760682657e-01	-1.9988736918e+01	-8.9116942097e+01	-3.3967920188e+01	-8.8889335271e+01	11.234
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.312
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.406
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.469
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.547
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.609
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.672
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.750
20	891.25094	1.3979165380e+01	-2.5536880481e-01	-2.0988401995e+01	-8.9266235659e+01	-3.4967567374e+01	-8.9010866854e+01	11.828
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	11.891
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	11.969
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	12.047
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	12.125
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	12.187
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	12.250
21	1000.00000	1.3979141381e+01	-2.8652243390e-01	-2.1988147377e+01	-8.9406052101e+01	-3.5967288758e+01	-8.9119529668e+01	12.328
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.406
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.484
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.562
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.625
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.703
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.766
22	1122.01845	1.3624539623e+01	-3.2154199267e-01	-2.3342496049e+01	-8.9544912116e+01	-3.6967035672e+01	-8.9223370123e+01	12.844
23	1258.92541	1.3254839945e+01	-3.6076083259e-01	-2.4712023774e+01	-8.9669717758e+01	-3.7966863719e+01	-8.9308956926e+01	12.906
23	1258.92541	1.3254839945e+01	-3.6076083259e-01	-2.4712023774e+01	-8.9669717758e+01	-3.7966863719e+01	-8.9308956926e+01	13.000
23	1258.92541	1.3254839945e+01	-3.6076083259e-01	-2.4712023774e+01	-8.9669717758e+01	-3.7966863719e+01	-8.9308956926e+01	13.062
23	1258.92541	1.3254839945e+01	-3.6076083259e-01	-2.4712023774e+01	-8.9669717758e+01	-3.7966863719e+01	-8.9308956926e+01	13.141
23	1258.92541	1.3254839945e+01	-3.6076083259e-01	-2.4712023774e+01	-8.9669717758e+01	-3.7966863719e+01	-8.9308956926e+01	13.219
23	1258.92541	1.3254839945e+01	-3.6076083259e-01	-2.4712023774e+01	-8.9669717758e+01	-3.7966863719e+01	-8.9308956926e+01	13.297
