Freq,CISPR32A_AVG,CISPR32A_QP,CISPR32B_AVG,CISPR32B_QP,MAG1_RAW,MAG1_AVG,MAG1_PEAK,MAG2_RAW,MAG2_AVG,MAG2_PEAK
265502.929688,8913.0000000000,0,2000.0000000000,0,365.4859987030,0,1154.9357559014,0,0.1682550751,0,6.9496255864,0,59.7606448065,0,0.0000060926,0,0.0000121912,0,0.0001930888,0
267333.984375,8913.0000000000,0,2000.0000000000,0,363.0918310589,0,1147.3701861461,0,0.1921346284,0,6.8210757163,0,58.2984566911,0,0.0000060594,0,0.0000126410,0,0.0002005015,0
269165.039063,8913.0000000000,0,2000.0000000000,0,360.7295293323,0,1139.9053126902,0,0.2256039348,0,6.6903543712,0,54.1241083278,0,0.0000060216,0,0.0000131734,0,0.0002077949,0
270996.093750,8913.0000000000,0,2000.0000000000,0,358.3984569178,0,1132.5391238603,0,0.2702801974,0,6.5894058601,0,47.8046346458,0,0.0000060599,0,0.0000138114,0,0.0002158256,0
272827.148438,8913.0000000000,0,2000.0000000000,0,356.0979941155,0,1125.2696614051,0,0.3302741388,0,6.5696791647,0,48.0332791529,0,0.0000062945,0,0.0000146229,0,0.0002257748,0
274658.203125,8913.0000000000,0,2000.0000000000,0,353.8275375727,0,1118.0950187297,0,0.4157744655,0,6.6824520776,0,51.7102134179,0,0.0000068195,0,0.0000157252,0,0.0002389237,0
276489.257813,8913.0000000000,0,2000.0000000000,0,351.5864997468,0,1111.0133391999,0,0.5497158714,0,6.9442039058,0,57.2151953956,0,0.0000076906,0,0.0000172607,0,0.0002564042,0
278320.312500,8913.0000000000,0,2000.0000000000,0,349.3743083901,0,1104.0228145129,0,0.7698380995,0,7.3338081717,0,61.8549441453,0,0.0000089712,0,0.0000193998,0,0.0002793728,0
280151.367188,8913.0000000000,0,2000.0000000000,0,347.1904060542,0,1097.1216831313,0,1.1264215286,0,7.8302975193,0,65.8386720380,0,0.0000107959,0,0.0000223983,0,0.0003093916,0
281982.421875,8913.0000000000,0,2000.0000000000,0,345.0342496133,0,1090.3082287781,0,1.6631541270,0,8.4482728001,0,77.9104841265,0,0.0000134856,0,0.0000267036,0,0.0003485759,0
283813.476563,8913.0000000000,0,2000.0000000000,0,342.9053098067,0,1083.5807789891,0,2.3669582914,0,9.2074996722,0,84.9407858724,0,0.0000176906,0,0.0000331256,0,0.0003998132,0
285644.531250,8913.0000000000,0,2000.0000000000,0,340.8030707977,0,1076.9377037207,0,3.1124484423,0,10.0337509555,0,84.7388828433,0,0.0000245534,0,0.0000431341,0,0.0004706019,0
287475.585938,8913.0000000000,0,2000.0000000000,0,338.7270297502,0,1070.3774140106,0,3.6820082313,0,10.7406855025,0,78.0042544977,0,0.0000359774,0,0.0000593468,0,0.0005729571,0
289306.640625,8913.0000000000,0,2000.0000000000,0,336.6766964205,0,1063.8983606889,0,3.8868340948,0,11.1801285662,0,72.8012637322,0,0.0000551112,0,0.0000861461,0,0.0007152061,0
